cell_id,grid_row,grid_col,latitude,longitude,zone_name,lst_celsius,ndvi,building_density_pct,open_space_pct,road_density_km_per_sqkm,soil_type,annual_rainfall_mm,summer_max_temp_celsius,hvi_score,hvi_category,hvi_rank
BPL_CELL_1330,33,9,23.2635,77.3995,Bhojtal Lakefront / Water Buffer,31.32,0.551,16.5,70.7,3.9,Alluvial,1088.5,42.5,0.0962,Low Vulnerability,1561
BPL_CELL_1331,33,10,23.2635,77.4005,Bhojtal Lakefront / Water Buffer,34.15,0.516,13.3,68.0,3.9,Alluvial,1109.3,42.5,0.1606,Low Vulnerability,1286
BPL_CELL_1332,33,11,23.2635,77.4015,Bhojtal Lakefront / Water Buffer,31.46,0.518,9.9,64.7,5.1,Alluvial,1081.9,42.5,0.1049,Low Vulnerability,1526
BPL_CELL_1333,33,12,23.2635,77.4025,Bhojtal Lakefront / Water Buffer,33.41,0.586,5.9,69.7,4.3,Alluvial,1081.0,42.5,0.0932,Low Vulnerability,1569
BPL_CELL_1334,33,13,23.2635,77.4035,Bhojtal Lakefront / Water Buffer,32.79,0.521,9.3,70.5,3.7,Alluvial,1107.6,42.5,0.1156,Low Vulnerability,1479
BPL_CELL_1335,33,14,23.2635,77.4045,Old Bhopal (Chowk / Shahjahanabad),43.51,0.037,80.0,13.4,16.0,Deep Black Clay (Vertisol),1090.5,42.5,0.8391,Extreme Hotspot,418
BPL_CELL_1336,33,15,23.2635,77.4055,Old Bhopal (Chowk / Shahjahanabad),45.3,0.051,76.5,10.6,16.2,Deep Black Clay (Vertisol),1073.7,42.5,0.8633,Extreme Hotspot,265
BPL_CELL_1337,33,16,23.2635,77.4065,Old Bhopal (Chowk / Shahjahanabad),44.8,0.076,69.5,6.8,17.3,Deep Black Clay (Vertisol),1070.4,42.5,0.8309,Extreme Hotspot,469
BPL_CELL_1338,33,17,23.2635,77.4075,Old Bhopal (Chowk / Shahjahanabad),45.43,0.01,72.3,11.7,14.6,Deep Black Clay (Vertisol),1098.4,42.5,0.8675,Extreme Hotspot,237
BPL_CELL_1339,33,18,23.2635,77.4085,Old Bhopal (Chowk / Shahjahanabad),44.3,0.107,73.4,15.8,18.0,Deep Black Clay (Vertisol),1126.5,42.5,0.802,Extreme Hotspot,543
BPL_CELL_1340,33,19,23.2635,77.4095,Old Bhopal (Chowk / Shahjahanabad),44.79,0.065,75.6,13.8,16.8,Deep Black Clay (Vertisol),1089.8,42.5,0.8387,Extreme Hotspot,423
BPL_CELL_1341,33,20,23.2635,77.4105,Old Bhopal (Chowk / Shahjahanabad),45.6,0.1,76.7,6.6,16.8,Deep Black Clay (Vertisol),1106.1,42.5,0.8583,Extreme Hotspot,301
BPL_CELL_1342,33,21,23.2635,77.4115,Old Bhopal (Chowk / Shahjahanabad),44.48,0.097,76.4,9.5,15.1,Deep Black Clay (Vertisol),1092.1,42.5,0.8311,Extreme Hotspot,465
BPL_CELL_1343,33,22,23.2635,77.4125,Old Bhopal (Chowk / Shahjahanabad),43.83,0.05,74.9,11.7,17.4,Deep Black Clay (Vertisol),1127.5,42.5,0.8285,Extreme Hotspot,479
BPL_CELL_1344,33,23,23.2635,77.4135,Old Bhopal (Chowk / Shahjahanabad),47.24,0.082,77.9,10.6,16.7,Deep Black Clay (Vertisol),1118.5,42.5,0.8922,Extreme Hotspot,104
BPL_CELL_1345,33,24,23.2635,77.4145,Old Bhopal (Chowk / Shahjahanabad),44.35,0.109,75.7,9.3,16.2,Deep Black Clay (Vertisol),1095.7,42.5,0.8222,Extreme Hotspot,506
BPL_CELL_1346,33,25,23.2635,77.4155,Old Bhopal (Chowk / Shahjahanabad),44.56,0.143,75.1,17.1,16.4,Deep Black Clay (Vertisol),1124.3,42.5,0.795,Extreme Hotspot,550
BPL_CELL_1347,33,26,23.2635,77.4165,Old Bhopal (Chowk / Shahjahanabad),44.73,0.055,79.2,12.8,15.5,Deep Black Clay (Vertisol),1121.4,42.5,0.8542,Extreme Hotspot,322
BPL_CELL_1348,33,27,23.2635,77.4175,Old Bhopal (Chowk / Shahjahanabad),44.65,0.064,78.4,11.9,15.9,Deep Black Clay (Vertisol),1110.4,42.5,0.8485,Extreme Hotspot,361
BPL_CELL_1349,33,28,23.2635,77.4185,Old Bhopal (Chowk / Shahjahanabad),43.05,0.062,80.4,14.0,17.4,Deep Black Clay (Vertisol),1084.5,42.5,0.8202,Extreme Hotspot,512
BPL_CELL_1350,33,29,23.2635,77.4195,Old Bhopal (Chowk / Shahjahanabad),45.68,0.092,84.2,10.5,16.2,Deep Black Clay (Vertisol),1096.1,42.5,0.8771,Extreme Hotspot,172
BPL_CELL_1351,33,30,23.2635,77.4205,Old Bhopal (Chowk / Shahjahanabad),44.69,0.063,85.3,8.4,16.6,Deep Black Clay (Vertisol),1085.5,42.5,0.8772,Extreme Hotspot,171
BPL_CELL_1352,33,31,23.2635,77.4215,Old Bhopal (Chowk / Shahjahanabad),44.17,0.017,79.6,12.4,16.8,Deep Black Clay (Vertisol),1102.1,42.5,0.8606,Extreme Hotspot,283
BPL_CELL_1353,33,32,23.2635,77.4225,Old Bhopal (Chowk / Shahjahanabad),44.74,0.067,76.0,5.5,17.7,Deep Black Clay (Vertisol),1106.0,42.5,0.8551,Extreme Hotspot,315
BPL_CELL_1354,33,33,23.2635,77.4235,Old Bhopal (Chowk / Shahjahanabad),44.16,0.062,75.8,10.2,15.2,Deep Black Clay (Vertisol),1092.9,42.5,0.8358,Extreme Hotspot,435
BPL_CELL_1355,33,34,23.2635,77.4245,Old Bhopal (Chowk / Shahjahanabad),44.07,0.05,82.4,6.9,16.6,Deep Black Clay (Vertisol),1075.3,42.5,0.865,Extreme Hotspot,253
BPL_CELL_1356,33,35,23.2635,77.4255,Old Bhopal (Chowk / Shahjahanabad),45.24,0.122,81.6,13.4,16.0,Deep Black Clay (Vertisol),1077.0,42.5,0.8431,Extreme Hotspot,392
BPL_CELL_1357,33,36,23.2635,77.4265,Old Bhopal (Chowk / Shahjahanabad),43.61,0.123,82.9,10.1,16.8,Deep Black Clay (Vertisol),1102.1,42.5,0.822,Extreme Hotspot,507
BPL_CELL_1358,33,37,23.2635,77.4275,Old Bhopal (Chowk / Shahjahanabad),44.8,0.128,70.5,10.0,17.2,Deep Black Clay (Vertisol),1110.8,42.5,0.8065,Extreme Hotspot,533
BPL_CELL_1359,33,38,23.2635,77.4285,Old Bhopal (Chowk / Shahjahanabad),45.11,0.045,76.5,9.9,15.7,Deep Black Clay (Vertisol),1097.6,42.5,0.8634,Extreme Hotspot,264
BPL_CELL_1360,33,39,23.2635,77.4295,Old Bhopal (Chowk / Shahjahanabad),45.48,0.124,85.1,9.9,15.7,Deep Black Clay (Vertisol),1097.3,42.5,0.8643,Extreme Hotspot,258
BPL_CELL_1361,34,0,23.2645,77.3905,Bhojtal Lakefront / Water Buffer,32.09,0.51,8.8,63.4,3.9,Alluvial,1088.5,42.5,0.1196,Low Vulnerability,1464
BPL_CELL_1362,34,1,23.2645,77.3915,Bhojtal Lakefront / Water Buffer,31.34,0.535,11.9,72.7,4.2,Alluvial,1098.7,42.5,0.0853,Low Vulnerability,1580
BPL_CELL_1363,34,2,23.2645,77.3925,Bhojtal Lakefront / Water Buffer,33.0,0.489,11.0,65.2,4.9,Alluvial,1119.7,42.5,0.1482,Low Vulnerability,1317
BPL_CELL_1364,34,3,23.2645,77.3935,Bhojtal Lakefront / Water Buffer,32.4,0.532,17.5,69.7,3.0,Alluvial,1073.2,42.5,0.1295,Low Vulnerability,1412
BPL_CELL_1365,34,4,23.2645,77.3945,Bhojtal Lakefront / Water Buffer,32.87,0.506,8.5,68.2,5.4,Alluvial,1120.9,42.5,0.1255,Low Vulnerability,1431
BPL_CELL_1366,34,5,23.2645,77.3955,Bhojtal Lakefront / Water Buffer,32.37,0.558,11.8,65.6,5.2,Alluvial,1129.4,42.5,0.1102,Low Vulnerability,1502
BPL_CELL_1367,34,6,23.2645,77.3965,Bhojtal Lakefront / Water Buffer,32.54,0.49,9.2,67.6,4.0,Alluvial,1121.4,42.5,0.1288,Low Vulnerability,1419
BPL_CELL_1368,34,7,23.2645,77.3975,Bhojtal Lakefront / Water Buffer,31.94,0.508,13.1,68.1,3.1,Alluvial,1118.3,42.5,0.1205,Low Vulnerability,1456
BPL_CELL_1369,34,8,23.2645,77.3985,Bhojtal Lakefront / Water Buffer,33.33,0.482,10.0,68.5,5.0,Alluvial,1087.5,42.5,0.1476,Low Vulnerability,1322
BPL_CELL_1370,34,9,23.2645,77.3995,Bhojtal Lakefront / Water Buffer,33.56,0.533,13.9,68.0,2.9,Alluvial,1070.5,42.5,0.1442,Low Vulnerability,1338
BPL_CELL_1371,34,10,23.2645,77.4005,Bhojtal Lakefront / Water Buffer,32.32,0.481,7.4,59.9,5.4,Alluvial,1095.6,42.5,0.1386,Low Vulnerability,1366
BPL_CELL_1372,34,11,23.2645,77.4015,Bhojtal Lakefront / Water Buffer,34.26,0.557,5.3,74.7,5.4,Alluvial,1080.8,42.5,0.1091,Low Vulnerability,1509
BPL_CELL_1373,34,12,23.2645,77.4025,Bhojtal Lakefront / Water Buffer,34.89,0.547,9.2,64.7,5.3,Alluvial,1094.2,42.5,0.1571,Low Vulnerability,1291
BPL_CELL_1374,34,13,23.2645,77.4035,Bhojtal Lakefront / Water Buffer,32.26,0.542,12.6,63.4,4.3,Alluvial,1127.3,42.5,0.1213,Low Vulnerability,1453
BPL_CELL_1375,34,14,23.2645,77.4045,Old Bhopal (Chowk / Shahjahanabad),44.3,0.056,76.3,6.2,15.7,Deep Black Clay (Vertisol),1121.9,42.5,0.8505,Extreme Hotspot,348
BPL_CELL_1376,34,15,23.2645,77.4055,Old Bhopal (Chowk / Shahjahanabad),43.49,0.066,76.2,9.6,15.9,Deep Black Clay (Vertisol),1077.2,42.5,0.8237,Extreme Hotspot,499
BPL_CELL_1377,34,16,23.2645,77.4065,Old Bhopal (Chowk / Shahjahanabad),45.71,0.097,76.5,8.1,17.5,Deep Black Clay (Vertisol),1104.4,42.5,0.8579,Extreme Hotspot,306
BPL_CELL_1378,34,17,23.2645,77.4075,Old Bhopal (Chowk / Shahjahanabad),44.97,0.073,84.2,10.8,16.0,Deep Black Clay (Vertisol),1099.1,42.5,0.8704,Extreme Hotspot,215
BPL_CELL_1379,34,18,23.2645,77.4085,Old Bhopal (Chowk / Shahjahanabad),44.21,0.055,77.1,10.6,18.1,Deep Black Clay (Vertisol),1117.7,42.5,0.8425,Extreme Hotspot,394
BPL_CELL_1380,34,19,23.2645,77.4095,Old Bhopal (Chowk / Shahjahanabad),45.57,0.102,84.4,10.6,16.6,Deep Black Clay (Vertisol),1102.2,42.5,0.8713,Extreme Hotspot,211
BPL_CELL_1381,34,20,23.2645,77.4105,Old Bhopal (Chowk / Shahjahanabad),45.2,0.048,73.9,10.7,16.2,Deep Black Clay (Vertisol),1077.4,42.5,0.8547,Extreme Hotspot,319
BPL_CELL_1382,34,21,23.2645,77.4115,Old Bhopal (Chowk / Shahjahanabad),43.25,0.081,69.4,12.7,16.2,Deep Black Clay (Vertisol),1105.9,42.5,0.7868,Extreme Hotspot,554
BPL_CELL_1383,34,22,23.2645,77.4125,Old Bhopal (Chowk / Shahjahanabad),45.29,0.115,79.1,9.7,16.9,Deep Black Clay (Vertisol),1079.7,42.5,0.847,Extreme Hotspot,369
BPL_CELL_1384,34,23,23.2645,77.4135,Old Bhopal (Chowk / Shahjahanabad),45.24,0.026,75.9,19.1,17.0,Deep Black Clay (Vertisol),1100.4,42.5,0.8529,Extreme Hotspot,334
BPL_CELL_1385,34,24,23.2645,77.4145,Old Bhopal (Chowk / Shahjahanabad),44.06,0.108,71.0,14.6,17.2,Deep Black Clay (Vertisol),1126.8,42.5,0.7924,Extreme Hotspot,553
BPL_CELL_1386,34,25,23.2645,77.4155,Old Bhopal (Chowk / Shahjahanabad),44.8,0.028,77.8,9.4,15.8,Deep Black Clay (Vertisol),1104.6,42.5,0.8691,Extreme Hotspot,227
BPL_CELL_1387,34,26,23.2645,77.4165,Old Bhopal (Chowk / Shahjahanabad),44.43,0.046,81.7,11.0,16.0,Deep Black Clay (Vertisol),1075.9,42.5,0.863,Extreme Hotspot,268
BPL_CELL_1388,34,27,23.2645,77.4175,Old Bhopal (Chowk / Shahjahanabad),44.65,0.089,76.2,12.2,17.1,Deep Black Clay (Vertisol),1120.0,42.5,0.8315,Extreme Hotspot,462
BPL_CELL_1389,34,28,23.2645,77.4185,Old Bhopal (Chowk / Shahjahanabad),45.98,0.069,79.2,14.0,17.3,Deep Black Clay (Vertisol),1074.5,42.5,0.8701,Extreme Hotspot,219
BPL_CELL_1390,34,29,23.2645,77.4195,Old Bhopal (Chowk / Shahjahanabad),45.71,0.079,81.9,13.1,16.0,Deep Black Clay (Vertisol),1075.0,42.5,0.8707,Extreme Hotspot,214
BPL_CELL_1391,34,30,23.2645,77.4205,Old Bhopal (Chowk / Shahjahanabad),44.78,0.112,77.0,7.7,17.7,Deep Black Clay (Vertisol),1129.7,42.5,0.8364,Extreme Hotspot,432
BPL_CELL_1392,34,31,23.2645,77.4215,Old Bhopal (Chowk / Shahjahanabad),45.43,0.074,76.3,8.2,17.3,Deep Black Clay (Vertisol),1119.2,42.5,0.8609,Extreme Hotspot,279
BPL_CELL_1393,34,32,23.2645,77.4225,Old Bhopal (Chowk / Shahjahanabad),44.06,0.061,84.7,10.3,16.3,Deep Black Clay (Vertisol),1106.2,42.5,0.8602,Extreme Hotspot,288
BPL_CELL_1394,34,33,23.2645,77.4235,Old Bhopal (Chowk / Shahjahanabad),44.88,0.094,79.3,14.1,17.1,Deep Black Clay (Vertisol),1074.0,42.5,0.8391,Extreme Hotspot,419
BPL_CELL_1395,34,34,23.2645,77.4245,Old Bhopal (Chowk / Shahjahanabad),44.26,0.058,77.1,13.3,16.9,Deep Black Clay (Vertisol),1070.6,42.5,0.8368,Extreme Hotspot,431
BPL_CELL_1396,34,35,23.2645,77.4255,Old Bhopal (Chowk / Shahjahanabad),44.33,0.023,84.9,10.1,16.8,Deep Black Clay (Vertisol),1125.5,42.5,0.8815,Extreme Hotspot,153
BPL_CELL_1397,34,36,23.2645,77.4265,Old Bhopal (Chowk / Shahjahanabad),45.45,0.123,76.2,16.4,15.5,Deep Black Clay (Vertisol),1112.0,42.5,0.8247,Extreme Hotspot,495
BPL_CELL_1398,34,37,23.2645,77.4275,Old Bhopal (Chowk / Shahjahanabad),44.87,0.105,75.2,6.2,15.4,Deep Black Clay (Vertisol),1080.2,42.5,0.8387,Extreme Hotspot,424
BPL_CELL_1399,34,38,23.2645,77.4285,Old Bhopal (Chowk / Shahjahanabad),45.64,0.07,75.3,15.3,17.5,Deep Black Clay (Vertisol),1105.7,42.5,0.8491,Extreme Hotspot,359
BPL_CELL_1400,34,39,23.2645,77.4295,Old Bhopal (Chowk / Shahjahanabad),44.58,0.1,75.3,11.5,16.6,Deep Black Clay (Vertisol),1100.8,42.5,0.8245,Extreme Hotspot,497
BPL_CELL_1401,35,0,23.2655,77.3905,Bhojtal Lakefront / Water Buffer,32.76,0.533,7.9,71.4,5.4,Alluvial,1128.5,42.5,0.1043,Low Vulnerability,1530
BPL_CELL_1402,35,1,23.2655,77.3915,Bhojtal Lakefront / Water Buffer,32.97,0.514,9.4,64.4,3.4,Alluvial,1081.0,42.5,0.1346,Low Vulnerability,1389
BPL_CELL_1403,35,2,23.2655,77.3925,Bhojtal Lakefront / Water Buffer,34.1,0.515,9.2,68.0,2.5,Alluvial,1122.9,42.5,0.1479,Low Vulnerability,1321
BPL_CELL_1404,35,3,23.2655,77.3935,Bhojtal Lakefront / Water Buffer,33.44,0.53,9.3,72.6,2.7,Alluvial,1094.4,42.5,0.1202,Low Vulnerability,1461
BPL_CELL_1405,35,4,23.2655,77.3945,Bhojtal Lakefront / Water Buffer,32.35,0.532,17.0,70.3,4.7,Alluvial,1073.4,42.5,0.1258,Low Vulnerability,1429
BPL_CELL_1406,35,5,23.2655,77.3955,Bhojtal Lakefront / Water Buffer,32.32,0.518,7.6,61.9,4.3,Alluvial,1127.7,42.5,0.1204,Low Vulnerability,1459
BPL_CELL_1407,35,6,23.2655,77.3965,Bhojtal Lakefront / Water Buffer,31.55,0.536,11.5,64.6,1.5,Alluvial,1123.3,42.5,0.1044,Low Vulnerability,1529
BPL_CELL_1408,35,7,23.2655,77.3975,Bhojtal Lakefront / Water Buffer,32.2,0.51,8.6,63.1,3.0,Alluvial,1114.8,42.5,0.1217,Low Vulnerability,1450
BPL_CELL_1409,35,8,23.2655,77.3985,Bhojtal Lakefront / Water Buffer,32.19,0.474,12.0,65.8,4.1,Alluvial,1119.4,42.5,0.1404,Low Vulnerability,1355
BPL_CELL_1410,35,9,23.2655,77.3995,Bhojtal Lakefront / Water Buffer,30.3,0.547,9.1,64.8,3.5,Alluvial,1127.9,42.5,0.0685,Low Vulnerability,1596
BPL_CELL_1411,35,10,23.2655,77.4005,Bhojtal Lakefront / Water Buffer,31.65,0.465,9.5,67.7,5.6,Alluvial,1100.8,42.5,0.1224,Low Vulnerability,1445
BPL_CELL_1412,35,11,23.2655,77.4015,Bhojtal Lakefront / Water Buffer,33.28,0.55,10.9,65.9,4.7,Alluvial,1076.8,42.5,0.1275,Low Vulnerability,1422
BPL_CELL_1413,35,12,23.2655,77.4025,Bhojtal Lakefront / Water Buffer,33.09,0.508,6.2,66.8,4.7,Alluvial,1087.6,42.5,0.125,Low Vulnerability,1434
BPL_CELL_1414,35,13,23.2655,77.4035,Bhojtal Lakefront / Water Buffer,33.01,0.531,17.6,66.1,4.0,Alluvial,1088.3,42.5,0.1492,Low Vulnerability,1312
BPL_CELL_1415,35,14,23.2655,77.4045,Old Bhopal (Chowk / Shahjahanabad),45.98,0.062,78.9,10.5,15.4,Deep Black Clay (Vertisol),1099.3,42.5,0.8792,Extreme Hotspot,162
BPL_CELL_1416,35,15,23.2655,77.4055,Old Bhopal (Chowk / Shahjahanabad),45.09,0.054,82.3,9.9,17.2,Deep Black Clay (Vertisol),1070.3,42.5,0.8765,Extreme Hotspot,176
BPL_CELL_1417,35,16,23.2655,77.4065,Old Bhopal (Chowk / Shahjahanabad),45.25,0.068,77.5,12.3,16.2,Deep Black Clay (Vertisol),1100.9,42.5,0.855,Extreme Hotspot,316
BPL_CELL_1418,35,17,23.2655,77.4075,Old Bhopal (Chowk / Shahjahanabad),44.82,0.089,80.0,9.5,16.5,Deep Black Clay (Vertisol),1109.4,42.5,0.8514,Extreme Hotspot,345
BPL_CELL_1419,35,18,23.2655,77.4085,Old Bhopal (Chowk / Shahjahanabad),44.94,0.11,77.4,14.2,17.1,Deep Black Clay (Vertisol),1076.5,42.5,0.8281,Extreme Hotspot,481
BPL_CELL_1420,35,19,23.2655,77.4095,Old Bhopal (Chowk / Shahjahanabad),46.3,0.027,81.0,12.7,17.1,Deep Black Clay (Vertisol),1096.0,42.5,0.901,Extreme Hotspot,67
BPL_CELL_1421,35,20,23.2655,77.4105,Old Bhopal (Chowk / Shahjahanabad),43.65,0.127,79.2,13.0,17.3,Deep Black Clay (Vertisol),1114.6,42.5,0.8043,Extreme Hotspot,540
BPL_CELL_1422,35,21,23.2655,77.4115,Old Bhopal (Chowk / Shahjahanabad),45.03,0.094,77.3,12.3,17.4,Deep Black Clay (Vertisol),1109.9,42.5,0.8398,Extreme Hotspot,414
BPL_CELL_1423,35,22,23.2655,77.4125,Old Bhopal (Chowk / Shahjahanabad),44.71,0.111,72.5,9.5,16.3,Deep Black Clay (Vertisol),1115.9,42.5,0.8185,Extreme Hotspot,515
BPL_CELL_1424,35,23,23.2655,77.4135,Old Bhopal (Chowk / Shahjahanabad),44.02,0.106,75.7,16.3,15.8,Deep Black Clay (Vertisol),1093.3,42.5,0.8028,Extreme Hotspot,541
BPL_CELL_1425,35,24,23.2655,77.4145,Old Bhopal (Chowk / Shahjahanabad),45.13,0.089,80.5,11.4,15.1,Deep Black Clay (Vertisol),1084.2,42.5,0.855,Extreme Hotspot,317
BPL_CELL_1426,35,25,23.2655,77.4155,Old Bhopal (Chowk / Shahjahanabad),44.8,0.068,75.6,16.1,16.3,Deep Black Clay (Vertisol),1096.1,42.5,0.833,Extreme Hotspot,455
BPL_CELL_1427,35,26,23.2655,77.4165,Old Bhopal (Chowk / Shahjahanabad),44.55,0.114,78.7,8.9,17.1,Deep Black Clay (Vertisol),1085.0,42.5,0.8337,Extreme Hotspot,451
BPL_CELL_1428,35,27,23.2655,77.4175,Old Bhopal (Chowk / Shahjahanabad),45.68,0.086,71.5,13.5,16.5,Deep Black Clay (Vertisol),1119.2,42.5,0.836,Extreme Hotspot,434
BPL_CELL_1429,35,28,23.2655,77.4185,Old Bhopal (Chowk / Shahjahanabad),45.25,0.125,80.5,6.9,16.0,Deep Black Clay (Vertisol),1129.6,42.5,0.8521,Extreme Hotspot,342
BPL_CELL_1430,35,29,23.2655,77.4195,Old Bhopal (Chowk / Shahjahanabad),44.79,0.044,75.8,11.4,16.9,Deep Black Clay (Vertisol),1072.3,42.5,0.8526,Extreme Hotspot,338
BPL_CELL_1431,35,30,23.2655,77.4205,Old Bhopal (Chowk / Shahjahanabad),46.87,0.076,74.2,13.1,16.7,Deep Black Clay (Vertisol),1094.4,42.5,0.8715,Extreme Hotspot,208
BPL_CELL_1432,35,31,23.2655,77.4215,Old Bhopal (Chowk / Shahjahanabad),44.96,0.065,83.1,11.5,17.2,Deep Black Clay (Vertisol),1098.8,42.5,0.8687,Extreme Hotspot,230
BPL_CELL_1433,35,32,23.2655,77.4225,Old Bhopal (Chowk / Shahjahanabad),43.51,0.077,77.6,13.4,16.4,Deep Black Clay (Vertisol),1095.1,42.5,0.816,Extreme Hotspot,519
BPL_CELL_1434,35,33,23.2655,77.4235,Old Bhopal (Chowk / Shahjahanabad),45.62,0.076,79.5,12.1,16.6,Deep Black Clay (Vertisol),1114.7,42.5,0.8652,Extreme Hotspot,252
BPL_CELL_1435,35,34,23.2655,77.4245,Old Bhopal (Chowk / Shahjahanabad),45.04,0.113,79.9,10.4,17.3,Deep Black Clay (Vertisol),1091.8,42.5,0.844,Extreme Hotspot,388
BPL_CELL_1436,35,35,23.2655,77.4255,Old Bhopal (Chowk / Shahjahanabad),46.81,0.075,80.0,15.0,16.6,Deep Black Clay (Vertisol),1121.7,42.5,0.884,Extreme Hotspot,138
BPL_CELL_1437,35,36,23.2655,77.4265,Old Bhopal (Chowk / Shahjahanabad),44.08,0.123,74.6,15.2,15.7,Deep Black Clay (Vertisol),1109.0,42.5,0.7961,Extreme Hotspot,547
BPL_CELL_1438,35,37,23.2655,77.4275,Old Bhopal (Chowk / Shahjahanabad),44.64,0.087,81.8,12.4,16.2,Deep Black Clay (Vertisol),1114.6,42.5,0.8481,Extreme Hotspot,362
BPL_CELL_1439,35,38,23.2655,77.4285,Old Bhopal (Chowk / Shahjahanabad),45.67,0.107,82.8,8.9,17.0,Deep Black Clay (Vertisol),1125.5,42.5,0.87,Extreme Hotspot,221
BPL_CELL_1440,35,39,23.2655,77.4295,Old Bhopal (Chowk / Shahjahanabad),46.11,0.114,80.5,8.5,17.6,Deep Black Clay (Vertisol),1129.4,42.5,0.8697,Extreme Hotspot,224
BPL_CELL_1441,36,0,23.2665,77.3905,Bhojtal Lakefront / Water Buffer,32.93,0.566,14.2,68.5,3.6,Alluvial,1122.6,42.5,0.1188,Low Vulnerability,1468
BPL_CELL_1442,36,1,23.2665,77.3915,Bhojtal Lakefront / Water Buffer,32.29,0.56,5.9,74.3,3.9,Alluvial,1096.9,42.5,0.0727,Low Vulnerability,1592
BPL_CELL_1443,36,2,23.2665,77.3925,Bhojtal Lakefront / Water Buffer,32.1,0.455,15.3,69.3,5.1,Alluvial,1071.3,42.5,0.1488,Low Vulnerability,1316
BPL_CELL_1444,36,3,23.2665,77.3935,Bhojtal Lakefront / Water Buffer,32.05,0.482,8.8,68.6,4.4,Alluvial,1104.0,42.5,0.1194,Low Vulnerability,1467
BPL_CELL_1445,36,4,23.2665,77.3945,Bhojtal Lakefront / Water Buffer,32.88,0.476,11.8,65.0,3.6,Alluvial,1128.3,42.5,0.1539,Low Vulnerability,1299
BPL_CELL_1446,36,5,23.2665,77.3955,Bhojtal Lakefront / Water Buffer,30.83,0.545,17.0,64.1,5.1,Alluvial,1094.1,42.5,0.1041,Low Vulnerability,1532
BPL_CELL_1447,36,6,23.2665,77.3965,Bhojtal Lakefront / Water Buffer,32.42,0.539,13.3,69.8,3.7,Alluvial,1117.4,42.5,0.1145,Low Vulnerability,1487
BPL_CELL_1448,36,7,23.2665,77.3975,Bhojtal Lakefront / Water Buffer,30.75,0.475,13.5,65.5,4.1,Alluvial,1083.2,42.5,0.1174,Low Vulnerability,1474
BPL_CELL_1449,36,8,23.2665,77.3985,Bhojtal Lakefront / Water Buffer,32.2,0.483,12.5,68.8,4.2,Alluvial,1078.9,42.5,0.1323,Low Vulnerability,1396
BPL_CELL_1450,36,9,23.2665,77.3995,Bhojtal Lakefront / Water Buffer,32.75,0.571,6.6,67.3,5.6,Alluvial,1108.5,42.5,0.0935,Low Vulnerability,1568
BPL_CELL_1451,36,10,23.2665,77.4005,Bhojtal Lakefront / Water Buffer,32.51,0.576,11.8,68.0,3.6,Alluvial,1092.1,42.5,0.1007,Low Vulnerability,1544
BPL_CELL_1452,36,11,23.2665,77.4015,Bhojtal Lakefront / Water Buffer,33.5,0.561,14.7,63.4,3.8,Alluvial,1094.5,42.5,0.1437,Low Vulnerability,1340
BPL_CELL_1453,36,12,23.2665,77.4025,Bhojtal Lakefront / Water Buffer,31.89,0.503,18.0,69.9,4.5,Alluvial,1127.9,42.5,0.1323,Low Vulnerability,1397
BPL_CELL_1454,36,13,23.2665,77.4035,Bhojtal Lakefront / Water Buffer,31.93,0.556,20.4,59.9,3.7,Alluvial,1116.7,42.5,0.1395,Low Vulnerability,1359
BPL_CELL_1455,36,14,23.2665,77.4045,Old Bhopal (Chowk / Shahjahanabad),44.88,0.066,78.4,8.3,15.6,Deep Black Clay (Vertisol),1108.1,42.5,0.8595,Extreme Hotspot,293
BPL_CELL_1456,36,15,23.2665,77.4055,Old Bhopal (Chowk / Shahjahanabad),43.3,0.028,76.5,11.6,17.1,Deep Black Clay (Vertisol),1104.9,42.5,0.832,Extreme Hotspot,459
BPL_CELL_1457,36,16,23.2665,77.4065,Old Bhopal (Chowk / Shahjahanabad),45.33,0.033,79.9,13.0,16.4,Deep Black Clay (Vertisol),1124.1,42.5,0.8761,Extreme Hotspot,179
BPL_CELL_1458,36,17,23.2665,77.4075,Old Bhopal (Chowk / Shahjahanabad),43.95,0.096,79.7,13.6,18.0,Deep Black Clay (Vertisol),1081.3,42.5,0.8227,Extreme Hotspot,505
BPL_CELL_1459,36,18,23.2665,77.4085,Old Bhopal (Chowk / Shahjahanabad),43.35,0.083,78.1,10.7,16.8,Deep Black Clay (Vertisol),1093.7,42.5,0.8176,Extreme Hotspot,517
BPL_CELL_1460,36,19,23.2665,77.4095,Old Bhopal (Chowk / Shahjahanabad),45.28,0.071,77.7,13.2,16.8,Deep Black Clay (Vertisol),1124.5,42.5,0.8531,Extreme Hotspot,331
BPL_CELL_1461,36,20,23.2665,77.4105,Old Bhopal (Chowk / Shahjahanabad),45.21,0.077,72.9,10.4,16.9,Deep Black Clay (Vertisol),1092.7,42.5,0.841,Extreme Hotspot,404
BPL_CELL_1462,36,21,23.2665,77.4115,Old Bhopal (Chowk / Shahjahanabad),43.66,0.136,79.4,11.6,15.4,Deep Black Clay (Vertisol),1072.6,42.5,0.8044,Extreme Hotspot,539
